date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
2020-01-02,-0.24438823320571235,0.0195472229536251,0.0,0.0,0.0,-0.8115144611724592,-2.0430347946716063,-1.4016565685892601e-14,-0.07463944301517289,-1.7554181739956685,-0.2197323130325839,1.0994390008801957,0.5067326360698687,0.7737337086976781,-0.3322320131226868
2020-01-03,0.47513874246513077,-0.021539626170011594,0.0,0.0,0.0,1.1965811474327979,0.009893786342000999,1.226796442210798e-14,-3.0809168732976406,-1.7378992246951663,-0.24091518783101584,0.6309600819976902,0.14537211123581495,1.9156776210680717,1.4131908793327033
2020-01-04,-0.5987730177203854,-0.005014529260975564,0.0,0.0,0.0,-0.13163830362657214,0.9285021278363603,2.173261570703744e-14,0.0,0.05966151801673791,0.19037762152697724,-0.1363473565038988,-0.4154410117534345,-3.448354715027608,-1.8677328528202173
2020-01-05,1.1900935332967844,0.0,0.0,0.0,0.0,1.1306524022014655,1.0446724357559827,-1.7763568394002505e-15,0.0,0.14399186247070417,0.23625794055924176,0.009936731460901349,0.1336743924290147,-0.05595071680324604,0.09952694313684018
2020-01-06,1.800638194524464,0.0035948444329823026,0.0,0.0,0.0,1.0601273605979504,0.17517846963555805,-1.0574874309554616e-14,0.0,-0.22915462639707695,0.03441715196874062,-0.0346936576490407,0.31297161963697695,-0.1956374917668946,-0.004309547419697024
2020-01-07,-2.4880039592015244,-0.0033624273524570647,0.0,0.0,0.0,-1.9280655751645002,-1.7713893858261933,1.0935696792557792e-14,0.0,-0.3655197735112521,-0.31724566047215497,-0.03445664235200935,-0.17878429013019526,2.0848906511704572,-2.213544382786007
2020-01-08,0.14624624708099043,0.003485350072039095,0.0,0.0,0.0,-0.09500617532144318,0.5671328941105711,-5.856426454897701e-15,0.0,2.0289924793491845,0.23734013044424485,-0.2825486079167465,-0.23460674891228783,-0.8670392268547662,0.5825174005497173
2020-01-09,1.6204506296596672,0.013421369116523918,0.0,0.0,0.0,1.3447636762024704,1.20499844088746,-1.2823075934420558e-14,0.0,0.5174533224360975,0.13169295205972498,-0.331274018714946,0.3365283230580488,-1.069881285918085,1.179453916314392
2020-01-10,0.5143843944432267,0.03996671331075352,0.0,0.0,0.0,0.5314765456027243,0.9364385410214302,-9.825473767932635e-15,0.0,-0.014154402358018903,0.022244491610306394,-0.06906687335942008,0.16801541193561276,0.1736300086935616,-1.1032034007681029
2020-01-11,-2.404567649255242,-0.045567353943367195,0.0,0.0,0.0,-1.0545208532163468,-3.025870732189466,1.3850032232198828e-14,0.0,-2.866983680672165,-0.3446305701436754,0.8387937319760627,-0.03733858314271088,1.9567904310867372,1.0153755963072006
2020-01-12,-0.15379698344342518,-0.011538495636474577,0.0,0.0,0.0,-1.104315001454794,0.9626849025747379,3.0808688933348094e-15,0.0,0.5441628193869066,-0.07912621629687777,-0.2961552600569952,-0.45541332132617185,-1.6369033421464034,-0.9461054053866376
2020-01-13,2.8550508841339335,0.003717767152564333,0.0,0.0,0.0,1.7779266074589335,1.4151583172774502,-6.661338147750939e-16,0.0,1.237311884928819,0.34500724223659285,-0.6931648058064509,0.31992967098643055,-1.294871119110817,1.0258178723426064
2020-01-14,1.084024461579773,0.01441798906949665,0.0,0.0,0.0,1.186864131072714,0.6227675202451215,-1.3877787807814457e-15,0.0,0.0713799901461091,0.2700978272563259,0.45117060013939503,0.2850166000925145,0.6568824707355356,0.38065701143472297
2020-01-15,-0.5019359140498014,0.0710281220377258,0.0,0.0,0.0,-0.38455263456505295,0.41247851959308823,-2.7755575615628914e-15,0.0,1.348398799915903,-0.012515478355078713,-0.909375909977188,0.018966743159056998,-0.5031642083646568,-0.11551822385466948
2020-01-16,-1.5329720135576457,-0.02400824190206219,0.0,0.0,0.0,-1.5853762007894745,-1.9277128833596355,4.579669976578771e-15,1.9650123219234064,0.4344291554896125,-0.015302634394592562,-0.23788878578833028,0.06473727770979065,0.6995857383770341,-0.838213078722867
2020-01-17,-0.695513719302224,0.002583796761533863,0.0,0.0,0.6874578192148215,-1.6464053891491974,-0.8519557772962377,4.996003610813204e-16,1.1038668515215035,0.4030794281072867,-0.48926832389533814,-0.01081785077467079,-0.21555018812702997,1.3617620567369328,-0.9127558538068269
2020-01-18,1.7615253456608637,0.0089873841401098,0.0,0.0,-0.33502259925127265,1.1709013171241796,0.7409757917588253,1.0547118733938987e-15,-0.36289212795990267,-0.3347799387018613,0.44532044936854076,1.2283631836806448,0.07490289895430535,-0.7718274947031627,-0.0075729450410268444
2020-01-19,-2.24416677249624,-0.04192943106188052,0.0,0.0,0.022502704891668612,-2.0065278134912923,-1.9251532254543122,1.1046719095020308e-14,-2.7059870454850072,-1.2516179144476443,-0.36082111734290745,-1.0471738697047837,-0.6756399632405251,1.9269154237700281,-1.7299770049260892
2020-01-20,-0.3926224811095522,-0.034797386197487734,0.0,0.0,1.339190647264843e-09,0.5270981250310931,0.11631941338169893,4.85722573273506e-15,0.0,-1.009909636000843,-0.06338064267419652,0.5907177389418266,-0.21019977284966052,-0.4810460060419167,1.7580542116336881
2020-01-21,0.005607868701708707,0.0,0.0,0.0,0.0,-0.22249658016900842,1.0388168551802184,-5.578870698741412e-15,0.0,1.8755053439572933,0.21736897922393084,-0.9106138591819424,-0.12976833199695936,-0.3002251594369141,0.47317002336699043
2020-01-22,1.083722024203897,0.0,0.0,0.0,0.0,1.5052979554413555,0.3689526031289373,-1.6958656701149266e-14,0.0,0.2550841416139664,0.15478339512406514,0.31399795422101184,0.28251120325625956,-1.4279557977871427,0.7728199561910998
2020-01-23,1.7543757265993636,0.0032621347574524062,0.0,0.0,0.0,1.7267225450929526,1.1039107374601242,-2.4424906541753444e-15,0.0,-1.2595878099244147,0.05232895522109793,1.4972095622450057,0.38086216102282777,-0.04074184145140314,-0.16500963631409782
2020-01-24,-2.3172240797413473,1.128639036937663,0.9283872981958954,0.8284327222329142,0.0,-1.8774157066652926,-1.3070727080215145,7.188694084447889e-15,0.0,-0.38932428552461695,-0.0804478715859469,-0.1030532211953428,0.006665126874503269,1.2723155897202885,-0.5893105846114671
2020-01-25,0.6090031357544863,1.702935813255204,2.7799152187642564,2.438895810999025,0.0,-0.09187495332372153,0.32191853506617024,-3.3029134982598407e-15,0.0,1.5544990992668544,0.030435952437827485,-1.4669116138531546,-0.134170470067833,-1.1579940650060765,-0.9938644813102965
2020-01-26,1.1797948561138247,0.6226321096409919,-0.08131272487167807,0.634094975788126,0.0,1.0610200402336707,1.1302125171972384,-2.0261570199409107e-15,0.0,-1.6595596936018373,-0.03070222970611791,1.4569200845568955,0.7191423772439035,-0.3683663671066564,1.0675740492069226
2020-01-27,-0.6523104125941823,-0.6137055754888172,-0.44253590762084927,-0.5234888958556101,0.0,0.018948761779840784,-0.8018865051597903,-2.55351295663786e-15,0.0,-0.718650395168165,0.0873377324764899,0.1490935849084293,0.05075065220070796,0.601688556175542,0.8069146314563809
2020-01-28,-0.9214790450229797,-0.6113160247691696,0.13206115771691618,-0.16464794000647331,0.0,-0.6150179284872446,-0.8935063515906467,-3.774758283725532e-15,0.0,0.38002123120416703,-0.17109510613872603,0.13040476493763684,0.023072089905761706,1.5477973509853427,-0.3446650520979746
2020-01-29,-0.5019988577270964,-0.06597856469064206,0.8472235078013695,-0.09100170825098242,0.0,0.779439381866995,-0.24642238289970647,9.325873406851315e-15,0.0,-1.3118456484794716,-0.10876253006117587,0.013217987501080664,-0.6637905910915708,0.1357677809317701,-1.85736497896336
2020-01-30,0.3508551883977804,0.4288751492778892,0.23495178496481595,0.5738095856334395,0.0,-0.8116648050907054,0.8160929350437935,-5.35682609381638e-15,0.0,1.7787208715320448,0.31678304145181446,-1.5084212639774162,-0.4661468606793351,-0.4738192202588216,0.09633018222041623
2020-01-31,0.5281763715656572,0.42620821085629546,-0.2658577109213702,0.009713905679915813,0.058726612524857114,0.07332559492546564,0.45980629462241174,8.049116928532385e-15,0.0,1.237931176280059,-0.266064652990996,0.7081712207142269,-0.1579120059808352,-0.5995633127318516,0.3793056737153211
2020-02-01,-0.53953835535817,-0.44643879115662,-0.854511081105223,-0.787984726329492,-0.026463368175588253,0.2208961867585546,-0.19881965754748776,1.0547118733938987e-14,0.0,-1.3969463099801247,0.14271884017762249,0.04611948403769395,0.28798878242396975,-0.7357564387657882,1.062130860000328
2020-02-02,1.0386031310785113,0.6277784025304108,-0.5654175488650847,0.20274246571005083,0.04746140016481404,1.1594539416114227,1.4613581219033978,-6.994405055138486e-15,0.0,-0.594268087923226,-0.006966384870329634,-0.07944635725209992,0.24075993740936186,-0.7415106197009831,0.6594961377999544
2020-02-03,0.3129700509401027,-0.07484642026320443,1.3150725184464884,0.524956668801366,2.3604773850838363,-0.1604695883633358,-0.222762021750194,-1.587618925213974e-14,0.0,0.481596608759694,0.06428838946299198,-0.46666360047722466,0.3432617049649985,-0.017614059039429142,-0.032972988359545985
2020-02-04,1.0036998674420594,0.4057999968243551,0.1279722240105623,0.11252797037206341,0.00011886519418524699,0.07540817274400813,-0.7813017052162208,-6.494804694057166e-15,0.0,-0.6670344226838683,0.12402324181551094,0.5897850180614793,0.476633491643112,0.22467921884874742,0.26461128287269875
2020-02-05,-1.1456789807124714,-0.2912298967777709,0.598585815738502,0.5298879183708725,7.085443343157749e-12,-0.07187544298165893,-0.12391753526845617,-2.4702462297909733e-15,0.0,0.3474393865993831,-0.05802675100408283,-0.4285289454510611,-0.8240593124745388,2.127868847029299,-1.1873880195843902
2020-02-06,-1.6169264465499782,-0.5442399306340143,-1.1817089089377906,-1.1460515965324458,0.0,-0.4803541935329445,-0.8644701414740913,7.965850201685498e-15,1.1434766829193996,-0.6254771156009568,-0.26795169919932027,1.2592731096334533,-0.4815867645198939,0.8527312175581917,0.9179665239611483
2020-02-07,1.4418844045823065,0.4861786548879775,0.10843101852166526,0.37449418452516636,0.0,0.5361889297003393,0.8364478254777322,2.6645352591003757e-15,-1.1434766829193996,-0.38959916821057594,0.16188799775192209,0.033781308640511806,0.522759425983095,-2.325010824693293,0.2841090527146206
2020-02-08,0.003646120799116054,-0.2634345412136083,-0.13488830204343194,0.07282193712113827,0.0,-0.4110195876512567,-0.10904118836985366,5.162537064506978e-15,0.0,1.2681325572799613,-0.10526556673218845,-0.04844230023973772,0.33004974054235836,0.3915327701454734,-0.4400386429620029
2020-02-09,-1.549183781014413,-1.8279839828711997,0.5096364516219407,-1.1319412712581691,0.0,-1.478555881121442,-0.5924741358372037,-4.3576253716537394e-15,0.0,1.0904930210186805,-0.8447691854241641,-0.44193965474898866,0.45841735095619546,-0.41411488792242146,-1.5449791153666614
2020-02-10,1.6204302272013376,0.8835290084888766,0.9245310869167167,1.0142012361325916,-1.0727702565329928,1.558698143790644,1.5522606510901138,-3.885780586188048e-15,0.0,-0.6765169023823552,-0.5449534819271602,0.058657125725957604,0.38735411480227305,-0.15167920253291345,0.2819332577851073
2020-02-11,-0.5158884612483741,-0.6293510437796586,0.5196775558603184,0.3660834093833447,-0.8907044989012356,-0.4011719913995208,-0.497763050138994,2.192690473634684e-15,0.0,0.6811879842518136,-0.5651308460766111,-1.314815635989857,-0.8042479523698446,1.8559728766861707,-1.4209024700642992
2020-02-12,-0.37530727409437237,1.827792551097407,-1.2907645015171019,0.04953772400092338,-0.09021941643123021,-1.052878252308402,-0.9732408372671502,3.0531133177191805e-16,0.0,1.0177940356649424,0.07765104034735892,0.22871304968285577,-0.8751329546020982,-0.8984713571353846,0.7156369433627013
2020-02-13,0.5765895069703385,0.6095707203343819,-0.5371911833941887,0.28032163524523,-0.8922172303681717,1.2090994218011641,0.9983383663389751,1.1823875212257917e-14,0.0,-1.450071505678579,0.8300929461218207,1.262509279220631,0.21478748980673368,-0.18349082202486794,1.4103028372254505
2020-02-14,-1.92237929205307,-0.8350665446497278,0.11894410222078577,-0.8560957932280775,0.6412760652154339,-1.688318201642745,-0.8010507156895397,8.049116928532385e-15,0.0,0.5468610948663944,0.034880516550606755,-1.6997515107066417,-0.3004687472047747,0.870046015587985,-0.21216167936397073
2020-02-15,1.0365778711875484,0.3174330382798807,0.8844536021287717,0.6041735825193209,0.5105973823444621,0.8325525598743015,0.34433215596538114,-5.578870698741412e-15,0.0,0.049191967367337,-0.6054334788896024,1.2057313512822003,0.2891155329632533,-1.4988385088090659,-0.9063934549407666
2020-02-16,1.5979654617658574,0.29422442411851635,-0.44698201993766395,-0.03529009901503044,-0.6820491045912251,1.329333511508931,1.0720031260394525,-7.882583474838611e-15,0.0,-0.7787766373265438,0.6304255099622383,0.530058650680785,0.7306959334140032,-0.6523949707222636,2.421651593069816
