date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,Class
2020-01-02,0.09591145833333337,0.07487384478251136,0.0,0.0,0.0,-3.3333333333333357,-13.549479166666663,-6.595833333333303,-0.0283333333333334,-25.0,-1.8458333333333332,0.0774583333333334,4.85083333333333,0.9833333333333343,-6.708333333333371,0
2020-01-03,-0.13716145833333337,-0.08740436236063631,0.0,0.0,0.0,6.125,-5.729166666666666,7.054166666666674,-0.0004166666666666,-26.416666666666664,-2.9666666666666686,0.03391666666666661,0.45833333333333215,4.817708333333331,106.39583333333337,0
2020-01-04,-0.032916666666666705,-0.004134114583333348,0.0,0.0,0.0,5.125,10.041666666666668,9.00416666666672,0.0,5.041666666666664,3.0,-0.006958333333333316,-3.0558333333333323,-7.501041666666665,-140.97916666666666,0
2020-01-05,0.4904166666666667,0.0,0.0,0.0,0.0,28.45833333333333,11.208333333333332,-1.558333333333394,0.0,1.8333333333333357,1.5333333333333332,0.0005000000000000004,1.1791666666666671,0.15416666666666679,17.833333333333286,0
2020-01-06,0.3816666666666667,0.011458333333333348,0.0,0.0,0.0,26.208333333333357,-4.3125,-4.5833333333332575,0.0,-5.208333333333336,0.26666666666666927,-0.0017916666666666914,2.6258333333333326,0.3291666666666666,-24.66666666666663,0
2020-01-07,-0.845,-0.011458333333333348,0.0,0.0,0.0,-52.95833333333335,-11.145833333333334,5.529166666666697,0.0,-2.3333333333333357,-2.520312500000003,-0.0017916666666666081,-2.259166666666669,3.208333333333334,-68.16666666666669,0
2020-01-08,0.22583333333333327,0.01236979166666663,0.0,0.0,0.0,2.125,4.375000000000002,-3.875,0.0,29.333333333333336,1.5578125000000007,-0.01525,-0.8862499999999969,-1.6916666666666673,-3.1666666666666288,0
2020-01-09,0.47250000000000003,0.05104141235351567,0.0,0.0,0.0,35.333333333333336,12.708333333333332,-5.412500000000136,0.0,4.875,1.9871093749999993,-0.019083333333333397,2.4566666666666634,-1.8416666666666668,68.24999999999997,1
2020-01-10,0.1399999999999999,0.12324447631835933,0.0,0.0,0.0,16.39583333333333,7.979166666666657,-4.3624999999999545,0.0,-1.1666666666666714,-0.2511718750000007,-0.004166666666666596,1.0850000000000009,1.083333333333333,-46.58333333333334,1
2020-01-11,-0.92875,-0.17467651367187498,0.0,0.0,0.0,-46.02083333333334,-28.89583333333332,7.4583333333332575,0.0,-43.625,-3.740104166666665,0.046541666666666606,-0.935416666666665,2.591666666666667,40.62500000000003,0
2020-01-12,0.23291666666666672,-0.011979166666666652,0.0,0.0,0.0,-10.583333333333321,9.604166666666666,0.2958333333334622,0.0,14.333333333333329,-0.02499999999999858,-0.015500000000000014,-2.748333333333335,-3.3916666666666666,-45.66666666666666,0
2020-01-13,0.9308333333333335,0.01236979166666663,0.0,0.0,0.0,49.58333333333335,14.6875,-0.1374999999999318,0.0,16.333333333333343,3.4833333333333343,-0.040374999999999994,2.435416666666665,-1.4624999999999995,59.12499999999997,1
2020-01-14,0.2917708333333331,0.07120768229166674,0.0,0.0,0.0,30.30729166666663,6.875,-0.8833333333334394,0.0,1.2916666666666572,2.7182296752929673,0.026999999999999996,2.152083333333337,0.9874999999999998,11.125,1
2020-01-15,-0.1709635416666666,0.19129238128662118,0.0,0.0,0.0,-6.348958333333314,5.5546875,-0.9416666666667197,0.0,18.91666666666667,-0.27239615122476835,-0.057749999999999996,-0.3816666666666677,-0.7499999999999996,-10.520833333333314,1
2020-01-16,-0.7090234375,-0.07460943859381008,0.0,0.0,0.0,-67.0,-26.205078125,2.1875,0.00125,4.041666666666671,-0.521281115214034,-0.017625000000000002,0.7079166666666659,1.8000000000000003,-45.02083333333334,0
2020-01-17,-0.045533854166666776,0.02057291669771044,0.0,0.0,7.690104166666664,-18.208333333333336,-5.547526041666666,-0.02083333333337123,0.0020833333333333,7.166666666666671,-4.463745240370432,-0.0008333333333333005,-1.8625000000000007,1.0874999999999995,-36.75,0
2020-01-18,0.4637499999999999,0.020312499984478483,0.0,0.0,-3.7135416652696804,14.999999999999993,4.5422916666666655,0.8791666666668334,-0.0018750000000000001,-7.541666666666671,4.202344810962675,0.08016666666666669,0.814583333333335,-0.14583333333333304,4.708333333333314,0
2020-01-19,-0.6920833333333332,-0.16614583333333333,0.0,0.0,0.023437497206032276,-27.62499999999999,-11.737745361328125,5.199999999999932,-0.0014583333333333,-17.833333333333343,-4.050651979446409,-0.0665833333333334,-5.645,2.9208333333333334,-46.79166666666666,0
2020-01-20,-0.11750000000000005,-0.07500000000000007,0.0,0.0,1.3969838619232178e-09,7.583333333333332,1.1954907203962417,1.8458496093750227,0.0,-10.75,-0.15833333333333321,0.0397083333333334,-1.3554166666666667,-0.9416666666666664,57.58333333333334,0
2020-01-21,0.036250000000000115,0.0,0.0,0.0,0.0,-5.375,5.729129640931884,-3.1541829427084167,0.0,28.875000000000014,2.5759765624999957,-0.06425,-1.458333333333334,-0.5500000000000007,11.083333333333314,0
