date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,Class
2020-01-02,0.0,-8.204166666666666,-0.04401041666666705,-8.183333333333323,0.0,4.333333333333336,0.0,0.0,0.0,69.29199236631393,0.41249999999999964,-0.0011666666666665937,0.0,-6.095857747395831,122.20833333333333,0
2020-01-03,0.0,5.991666666666674,0.008333333333333304,6.00833333333334,0.0,22.916666666666664,0.0,0.0,0.0,2.9999996423721456,0.1520833333333318,-0.0347083333333334,0.0,-3.6916422168413807,164.25,0
2020-01-04,0.0,1.0958333333333172,-0.09583333333333321,1.0666666666666629,0.0,-7.875,0.0,0.0,0.0,1.7881390590446244e-07,0.18125000000000036,-0.002208333333333312,0.0,0.3541665951410953,19.625,0
2020-01-05,0.0,-0.9750000000000085,0.08333333333333348,-0.9666666666666544,0.0,22.20833333333333,0.0,0.0,0.0,1.4210854715202004e-14,0.7249999999999996,-0.021874999999999978,0.0,3.576278251316012e-08,-4.0,0
2020-01-06,0.0,0.6000000000000085,-0.07916666666666705,0.5874999999999915,0.0,12.947916666666671,0.0,0.0,0.0,0.0,1.7687500000000025,-0.012124999999999997,0.0,2.220446049250313e-15,0.3333333333333144,0
2020-01-07,0.0,5.770833333333343,0.054166666666666696,5.787500000000023,0.0,-47.65625,0.0,0.0,0.0,0.0,-1.489583333333334,0.020625000000000004,0.0,-0.7760091145833332,-19.5,0
2020-01-08,0.0,2.2541666666666345,-0.054166666666666696,2.1958333333333258,0.0,9.416666666666657,0.0,0.0,0.0,0.0,0.12447916666666714,0.0107916666666667,0.0,-2.3229817708934815,15.166666666666686,0
2020-01-09,0.0,-1.408333333333303,0.08749999999999991,-1.3583333333333485,0.0,31.29166666666667,0.0,0.0,0.0,0.0,-0.20364583333333286,0.0703333333333333,0.0,1.8572265626202817,-43.375,0
2020-01-10,0.0,-1.9958333333333371,-0.04999999999999938,-1.9916666666666742,0.0,13.3125,0.0,0.0,0.0,0.0,0.216666666666665,-0.02712500000000001,0.0,5.702325391709275,39.375,0
2020-01-11,0.0,2.7708333333333144,-0.04166666666666696,3.075000000000017,0.0,-47.85416666666667,0.0,0.0,0.0,0.0,-0.7833333333333332,-0.042374999999999996,0.0,2.439393154782797,2.25,0
2020-01-12,0.0,1.2104166666666885,0.09166666666666634,1.0250000000000057,0.0,19.22916666666668,0.0,0.0,0.0,0.0,1.1520833333333336,0.0008750000000000147,0.0,4.5776361732308146e-05,1.5833333333333144,0
2020-01-13,0.0,-3.143749999999997,-0.012499999999999734,-2.8666666666666885,0.0,46.37499999999998,0.0,0.0,0.0,0.0,1.5871419270833318,-0.01475000000000004,0.0,2.7284841053187847e-12,7.916666666666686,0
2020-01-14,0.0,-3.4750000000000085,0.04583333333333339,-3.870833333333323,0.0,7.4375,0.0,0.0,0.0,0.0,0.5378580729166682,-0.011541666666666672,0.0,0.0,-1.375,0
2020-01-15,0.0,2.0333333333333172,-0.012499999999999734,2.0124999999999886,0.0,-17.5625,0.0,0.0,0.0,0.0,-3.0020833333333314,0.036041666666666694,0.0,0.0,-1.3020833333333144,0
2020-01-16,0.0,-11.841666666666654,-0.04166666666666741,-11.816666666666663,0.0,-54.18749999999998,0.0,0.0,0.0,0.0,-0.8536458333333368,0.030000000000000027,0.0,-3.4309733072916666,-76.86458333333337,0
2020-01-17,0.0,-0.125,0.05833333333333357,-0.09583333333333144,0.0,-25.875000000000004,0.0,0.0,0.0,0.0,-0.09218749999999964,0.007208333333333261,0.0,-4.067844518025717,13.395833333333371,0
2020-01-18,0.0,3.88333333333334,-0.125,3.8333333333333286,0.0,8.666666666666668,0.0,0.0,0.0,0.0,0.2583333333333364,0.006250000000000033,0.0,1.314849726359049,-99.56250000000003,0
2020-01-19,0.0,14.86315104166664,0.10833333333333384,14.875651041666643,0.0,-5.794270833333332,0.0,0.0,0.0,0.0,0.10221354166666607,-0.09375000000000003,0.0,-4.6156046549733825,160.20507812500003,0
2020-01-20,0.0,-0.8096307118733534,-0.04583333333333384,-0.8512973785400249,0.0,4.671872456868492,0.0,0.0,0.0,0.0,1.069531377156574,-0.07208333333333328,0.0,-0.0004272460428182967,-0.07682609558105469,0
2020-01-21,0.0,11.452339045206713,-0.012499999999999734,12.76314633687339,0.0,0.28906504313150805,0.0,0.0,0.0,0.0,-1.194661585489909,0.21445833333333328,0.0,0.012499999974534201,-46.66991869608563,0
