date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
2020-01-01,-0.81716718608394,-1.306704047865625,-1.3048223257339269,-1.3276024956367107,-2.4463642322426105,-0.8552599312436406,0.8069647994349756,0.0,3.600797348425292,2.1879549599323713,0.6956504822882386,-2.235676171621632,-1.5596115204496994,-1.2423756876564105,-1.991729843385837
2020-01-02,-0.9664552290061204,-1.306704047865625,-1.3048223257339269,-1.2979052664187944,-2.452465908700141,-2.1058775921488673,-2.786334372103382,-2.7755575615628914e-17,3.558760987279648,0.2607667524502298,0.49773678328430904,-0.505047387764759,-1.013306896322062,-0.8804101900885108,-1.991729843385837
2020-01-03,-0.7091628603562664,-1.306704047865625,-1.3048223257339269,-1.2822955255225617,-2.491727398731905,-0.6425542698806739,-2.100496570601451,0.0,-0.34778861068629086,-0.9832039970938837,0.9062595007549232,-0.7025520943192763,-1.0539569709162286,1.269770675779689,-1.991729843385837
2020-01-04,-0.4073896015409615,-1.306704047865625,-1.3048223257339269,-1.2879629890378403,-2.487350523706465,-0.7866489100395639,-2.4055149930086475,5.551115123125783e-17,-0.34778861068629086,-1.1240070869014895,1.3318829091410367,-0.2889637107729067,-1.3147704830922977,-1.3951624605700128,-1.8583918807970823
2020-01-05,-0.060000862615004175,-1.306704047865625,-1.3048223257339269,-1.3027401089938293,-2.428323092928853,0.2785805469837782,-0.9036985478395777,2.7755575615628914e-17,-0.34778861068629086,-0.7389727928891594,1.7247879251634768,-0.2778397846749298,-1.270201032121384,-2.2772004098900718,-1.9057183862506597
2020-01-06,0.19713410762560324,-1.306704047865625,-1.3048223257339269,-1.2967983490863504,-2.428317855412674,1.0387661085696789,0.8586800581663612,0.0,-0.34778861068629086,-1.0732770994194007,2.284530603112865,-0.32539011242837906,-0.8488781327620522,-2.226921609145127,-1.905370773982111
2020-01-07,-0.5720440358983301,-1.306704047865625,-1.3048223257339269,-1.291387327578194,-2.4446420637667727,0.017548364729791266,-1.1973749698846712,2.7755575615628914e-17,-0.34778861068629086,-1.3549808966248558,2.0931030186520623,-0.43525257847794013,-1.092836438285576,-0.3556616519890014,-1.905402759662622
2020-01-08,-0.6712315450388965,-1.306704047865625,-1.3048223257339269,-1.3183855149632593,-2.428323092928853,-0.06036636741237059,-0.18784237592132655,2.7755575615628914e-17,-0.34778861068629086,0.5311742363817444,1.0806142622024049,-0.5493343862302618,-1.4119488630162773,-1.5374400537067046,-1.9054027596645287
2020-01-09,0.3063963288610997,-1.306704047865625,-1.3048223257339269,-1.3050372307473608,-2.428317855412674,1.5127689180865578,1.4139427861174148,0.0,-0.34778861068629086,0.5589642605469498,1.9735906727380907,-0.7312280168555704,-0.9577291827587976,-2.3039470270636793,-1.9054027596645287
2020-01-10,0.5257003086055299,-1.306704047865625,-1.3048223257339269,-1.295607820789043,-2.444646637782667,2.2826959092050485,1.8915361470389687,-2.7755575615628914e-17,-0.34778861068629086,0.32000283780119954,1.809380017278887,-0.6332185595016931,-0.7069032415583879,-1.6404550236066548,-1.9054027596645287
