date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
2020-01-01,1.741700593946541,-0.003416474208037743,-0.123072350265376,-0.06861955583792946,-0.9746542160125751,-1.2824508661927976,0.2599413315381122,-2.7755575615628914e-17,3.463470424169542,2.4573374711162113,-3.427315941379292,-1.5925872971972892,-1.542416280186602,-1.4506179496559115,1.1130090718941559
2020-01-02,1.535624140999135,1.1251783688278971,-0.09180823789152029,0.5595113322775517,-1.0504177326155009,-1.1830883450482825,-0.9982450623441744,-1.3322676295501878e-15,3.4608827556163493,1.447095571256866,-2.985860388255594,-0.33607376930538724,-1.175405498505371,-1.49804085860799,0.6124651197551073
2020-01-03,1.5798047866919454,1.1814401140798092,0.07114175829454711,0.6679782071733329,-0.20760111133555836,0.6512717197680687,0.0783971461213877,-2.7755575615628914e-16,-0.3155879888511619,-0.6836176284523917,-3.0026298685036292,0.004246200344289022,-1.080193310140199,-0.36339202705602675,1.9548391721351068
2020-01-04,1.674633252364056,0.8516716272244076,0.25170119648988865,0.5322373503592005,-0.14587890644038065,-0.23539062271352976,-0.03857710484322378,1.915134717478395e-15,-0.3155879888511619,-0.96199949619956,-2.9692099066387923,0.062006801779752145,-1.4220321394749293,-1.4923154567599184,0.9429596180311288
2020-01-05,1.946598569099459,1.0975961023511867,0.6623876120965712,0.9813528106246852,-0.10316523450154536,0.41123762458927365,0.15668216057844275,1.7208456881689926e-15,-0.3155879888511619,-0.676810116954103,-2.6969945332702783,0.04955491859022455,-1.398927123030903,-1.5187974075159933,1.1993799183109857
2020-01-06,2.1120413772296374,1.4914439697476625,1.1222447238683853,1.4865252546997691,-0.024467695388075507,1.226662753887034,1.1928563614724144,6.661338147750939e-16,-0.3155879888511619,-0.807760121604567,-0.20399467778081917,0.08490651423613015,-1.1761602708211858,-1.7043699462672395,1.3344431202469054
2020-01-07,1.4198868409622527,-0.23252913036026682,0.4261345151628051,0.2419600752570816,0.6870696857052829,0.17601225218254635,0.22450563593399353,1.7208456881689926e-15,-0.3155879888511619,-1.6009391344668351,-1.0809206016773132,-0.018442129882929603,-1.076102763707305,-0.5666185751444877,1.6047810292236744
2020-01-08,1.2569874960877299,0.19167817464358824,0.2726916071160933,0.26149954415882626,-0.21888044786524657,0.7520627418300981,0.400580974092884,1.1934897514720433e-15,-0.3155879888511619,0.5121149216601198,-0.2093974089502317,-0.9735572430806346,-1.37285940922799,-1.5711985549954373,-0.12042062759437133
2020-01-09,1.8757133159175132,1.60250437031907,0.8219428531051093,1.3545839256868126,-1.1815070942860257,0.8783299552652998,1.0645906236047114,-2.7755575615628914e-17,-0.3155879888511619,1.3102104269098165,-1.962921904406928,-1.0196019947371693,-1.1190102208394834,-1.7544719284639747,0.27673117790283874
2020-01-10,1.5920498438947488,1.0840795850787537,0.49860030600991556,0.7867870746573548,-0.7139364290928123,0.6698107234015516,1.3416598841838956,-1.0269562977782698e-15,-0.3155879888511619,0.8751623531827154,-1.7163337144407147,-0.8080904352075159,-0.7572812690552669,-1.3711971301099724,0.3113218836481367
2020-01-11,1.3692456879434172,-2.333925414082138,-0.567186682463403,-1.0413893336300526,1.1945392564076693,-0.18082149502568096,-0.6410728074507843,3.608224830031759e-16,-0.3155879888511619,-2.182917456531128,-0.3472641472939305,0.10999345903254479,-0.834295689707632,-0.6664524832629163,1.7907776844761099
2020-01-12,1.7145853200556687,-0.015478279728530987,0.482039573775919,0.33389558443706996,-0.13281333715001548,-0.2015076595564274,0.10900505452490189,6.938893903907228e-16,-0.3155879888511619,-0.9558604208322385,-1.8217528736279707,-0.49868173350808015,-1.4300125660987308,-1.6840255641834685,1.0622929217986292
2020-01-13,2.0447779237614667,1.575045249792042,1.2710922563503215,1.4582751392417346,-0.9104421826327717,1.4799857852141287,1.6692518489035768,5.551115123125783e-16,-0.3155879888511619,0.0268160228371969,-0.7869135597848327,-0.6874649223687365,-1.0663705479516177,-1.9034436736310718,1.7591269571394617
2020-01-14,2.217790887809128,1.69826077036428,1.7256602390341447,1.6505006820765673,-0.44295873971641725,2.2045374854047264,2.2531013354704923,4.163336342344337e-16,-0.3155879888511619,0.02578112448898486,-0.6035487021714453,-0.3910006685611482,-0.6973419038352259,-1.654945247399588,1.0902661916745084
2020-01-15,1.836609218319413,1.4592530548348959,0.720975974792117,1.1398959827145232,-1.2131367759120495,0.9121364058458299,1.9896724802239787,1.1102230246251565e-16,-0.3155879888511619,0.972641971169425,-2.3990947395829982,-0.8051714527695034,-0.5024424222609515,-1.7210782588805822,0.26706272616816473
2020-01-16,1.2565333231218394,0.37209757186864234,-0.0824141156882071,0.11084153507499975,-1.187190803527534,-0.08994401719491403,0.7356113140937165,5.551115123125783e-16,3.28830472207357,1.1637599831432646,-2.8592660832801573,-1.1563306916581961,-0.3416496359112561,-1.1908983676585423,-0.20209821949857393
2020-01-17,0.9539506304736001,-1.5783892434629583,-1.2000154374856054,-1.439712783623996,-0.7995645535938886,-1.6932229537274253,-0.7760611073285185,6.38378239159465e-16,2.650380334237551,1.8941388918817408,-2.7137042304704693,-1.683318418853216,-0.6561738439662779,-0.9639305250764681,-1.0547643403984175
2020-01-18,1.4318707337092762,0.8686903771064528,-0.3886165394838588,0.22939431038417696,-1.1016380417126403,-1.0247583169079673,-0.08762716295839236,7.216449660063518e-16,3.28830472207357,1.6618339821174235,-2.754907011285859,-0.7801864650124034,-0.7590631296888937,-1.47298129847865,0.17938351433886626
2020-01-19,1.1566707100537257,-1.587367662485731,-0.4305201452541605,-0.7606809251475948,-0.30282414789139916,-1.1547627969909509,-1.0300554210015829,1.8318679906315083e-15,2.650380334237551,0.347910874629434,-1.0096313636350358,-1.3094224926072913,-1.2579395450348827,-1.1413770383163384,1.587938095662645
2020-01-20,1.2338643134927134,-2.4385568197414096,-0.8517032097074507,-1.345462959917715,0.9222906188625829,-1.312266256579774,-1.1493520278623672,2.4147350785597155e-15,-0.3155879888511619,-0.824544677622569,-1.1757481352527677,-0.6133044826543206,-1.5336836177553026,-1.187198855803365,-0.020549909081936855
2020-01-21,1.2232490326549488,-0.8987515888847096,-0.5612459814496781,-0.6981201916819627,0.41552502682124637,-0.8887098538235361,-0.8634685801488069,1.8596235662471372e-15,2.976113496178741,0.6229842161568598,-3.2191917791575406,-1.6734823762572861,-1.6262077287282408,-1.1313991009692959,0.029380612150035693
2020-01-22,1.4209379600267045,0.9577414732324006,0.06609790085791788,0.5026519636349402,-1.1228812848498069,-0.6460337123134184,-0.06800100870905137,1.942890293094024e-16,3.434205647895062,2.0786799008798185,-3.3197153951360177,-1.5596118244158133,-1.475704277362493,-1.2278638271893636,1.5564100523063007
2020-01-23,1.6375351251536334,1.7064201741715905,0.050314618478188494,1.6739832564553754,-0.8085594480093907,1.422313174684517,1.330090779320769,-1.1102230246251565e-16,-0.3155879888511619,0.4778396311855544,-0.9860760518448164,0.10208383083581729,-1.1304204952642334,-1.3299003730997592,1.220087515620023
2020-01-24,1.3961366675737898,0.4251293193275483,0.16463552894540467,0.2716737101694845,0.017631471332379526,-0.2620143219717262,-0.2293137057194128,6.38378239159465e-16,-0.3155879888511619,-0.12900686382184637,-2.8433660406716115,-0.47286528527732086,-1.1061515008588536,-1.1687770142395641,-0.2689992408442136
2020-01-25,1.2745982781422076,-0.38168794913664694,-0.20043499025636458,-0.2567986679278021,-0.5488646552702103,-0.9252047425701663,-0.06267384733536903,3.0531133177191805e-16,3.28830472207357,1.6394454649834391,-3.0460522993131867,-1.6344081567595583,-1.2208276148823565,-1.579802855277182,0.570998653448473
2020-01-26,2.178806619898967,1.5943961793607673,0.14326264438105354,1.1010644820537099,-0.9158379245236121,0.5943807102731785,1.3329199368989242,5.551115123125783e-17,-0.3155879888511619,0.20448349906095095,-2.882264831929799,0.020950680873437863,-0.6617616633135573,-1.3567008945101495,1.535383736361654
2020-01-27,1.4659437767122385,0.9294432106499192,0.4556621280050056,0.6644574781416166,-0.45926417575318473,-0.27242424192620657,-0.030106058402710297,-1.942890293094024e-16,-0.3155879888511619,-0.6055444743364586,-1.2044005312629404,0.2064752848658833,-0.6461339926177109,-1.381459682250967,0.6515417691885224
2020-01-28,1.1041073113698103,-1.7197166806417914,-0.3780188870598747,-0.7396643285635566,0.25514688093112853,-0.7467353352334125,-0.38828298480998,-5.828670879282072e-16,-0.3155879888511619,-0.41327059015233636,-2.689334909608002,0.25782818470980223,-0.40110449232970086,-0.7434663210629627,1.1537174568115416
2020-01-29,1.5967412289548801,0.43544245917071095,0.4147592519253209,0.4325464920277529,0.2586985022813985,0.8618795808821994,0.08311263702694383,3.885780586188048e-16,-0.3155879888511619,-1.853046027466281,-2.8183650395150424,0.29075206650132346,-1.0763870445335018,-1.1571743971705946,1.0332014979338044
