date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,Class
2020-01-01,2.41625,1.0,2.3,1.8,14.645833333333334,32.791666666666664,23.957722981770832,713.9916666666667,0.0333333333333333,85.44791666666667,2.85625,0.021,12.259583333333332,0.6791666706403096,214.45833333333331,0
2020-01-02,2.273333333333333,1.0,2.3052083333333333,1.7427083333333335,21.5,18.3125,7.427083333333333,711.375,0.0008333333333333,58.208333333333336,2.7416666666666667,0.1159166666666666,17.06833333333333,1.1098958293599328,201.83333333333331,0
2020-01-03,2.1004166666666664,1.0,2.3989583333954214,0.7114583326503633,27.70833333333333,35.458333333333336,8.104166666666666,714.2208333333333,0.0,35.666666666666664,3.122916666666667,0.118,16.66875,4.7111328125,260.875,0
2020-01-04,2.24125,1.0,2.399999999937912,0.7000000006829697,20.70833333333333,30.916666666666668,12.40625,717.6807291666668,0.0,39.79166666666666,3.3875,0.1522083333333333,13.9625,1.875000063578288,163.75,0
2020-01-05,2.285416666666667,1.0,2.208333332836628,0.7958333335816862,28.25,32.08333273728689,14.03125,717.1166666666667,0.0,41.91666666666666,3.875,0.1534583333333333,15.123333333333331,2.199999936421716,177.95833333333334,0
2020-01-06,2.59625,1.0,3.2014322921614315,1.3199218747526176,27.25,49.12500059590093,17.0,715.3333333333334,0.0,33.791666666666664,5.625,0.15175,18.424166666666668,2.1333333333333298,168.91666666666666,0
2020-01-07,2.214166666666667,1.0,1.822916665300727,0.7145833324640988,35.291666666666664,39.54166666666666,8.708333333333334,717.4104166666666,0.0,32.875,4.433333333333334,0.1424166666666666,16.173333333333336,1.1708333333333334,88.04166666666667,0
2020-01-08,2.40875,1.0,1.800000001363272,1.8375053414437084,22.83333333333333,44.91666666666666,12.0,715.9041666666667,0.0,61.79166666666666,3.408333333333333,0.1229583333333333,13.97875,0.8031270345052083,159.20833333333334,0
2020-01-09,2.932916666666667,1.0124949137369792,2.5625,2.162494680285454,14.375,87.45833333333333,26.5,713.8208333333333,0.0,61.79166666666666,4.066666666666666,0.1139583333333333,17.222916666666666,1.17330748240153,164.75,0
2020-01-10,3.332708333333333,1.268982930978139,3.3295410156250003,3.488020833333333,12.583333333333334,118.63509114583331,38.52360026041666,712.0291666666667,0.0,58.125,6.701041666666668,0.112375,19.004166666666663,2.127734462420145,163.08333333333334,1
2020-01-11,2.2641666666666667,2.285416667535901,2.803124999813736,0.6354166645556688,30.58333333333333,58.0,10.5625,714.9833333333332,0.0,23.58333333333333,4.0218750000000005,0.1569166666666666,18.281666666666663,0.9307291666666666,142.04166666666666,0
2020-01-12,2.45375,2.2999999991307654,2.7895833335195976,0.6729166687776639,28.625,39.958333333333336,14.291666666666666,715.0833333333334,0.0,39.125,5.525,0.144125,14.45375,0.7750000019868216,169.29166666666666,0
2020-01-13,2.98625,1.8041646321614584,2.993709309895833,2.7648681640625,17.416666666666668,98.66666666666669,28.854166666666668,715.1333333333333,0.0,50.0,5.913541666666667,0.0833749999999999,16.675833333333333,0.7999999980131788,197.66666666666663,0
2020-01-14,2.9737500000000003,1.4000020345050868,3.046484375,1.5195963541666666,6.6666259765625,89.79166666666667,27.45833333333333,714.8000000000001,0.0,51.958333333333336,5.976041666666667,0.1247499999999999,18.94708333333333,0.7999999999999999,181.0,0
2020-01-15,3.160833333333333,1.6333338419597565,3.0832763671875,2.5669352213541665,1.0000406901017411,110.45833333333331,37.41650390625,714.4333333333334,0.0,66.70833333333333,4.5625,0.09875,18.90125,0.7627604166666667,178.66666666666666,1
2020-01-16,2.748333333333333,1.7999994913737285,2.341009521484375,1.4335703531901045,1.0000000000024254,69.5,21.519683837890625,715.2208333333333,0.0,72.04166666666667,3.344791666666667,0.0525,19.606666666666666,2.512239646911621,145.58333333333334,0
2020-01-17,2.60625,1.7999999999999696,2.2583394368373164,1.05002339676527,2.000244140625,31.541666666666668,13.151041666666666,715.1958333333333,0.0,81.25,2.61875,0.04425,19.035833333333333,0.8937499999999999,94.41666666666669,0
2020-01-18,2.719583333333333,2.762521362304688,2.1249430338541666,1.6379496256510415,3.999755859389552,43.833333333333336,18.416666666666668,715.5708333333333,0.0004166666666666,74.25,3.98125,0.1152916666666666,19.36458333333333,3.433707682291667,127.91666666666669,0
2020-01-19,2.3625000000000003,3.8999786376965857,2.399991861979652,0.8000061035152614,3.999999999985448,27.541666666666668,10.0,717.5375,0.0025,65.33333333333333,3.98125,0.0450416666666666,13.272916666666667,4.670833333333333,86.25,0
2020-01-20,2.160416666666667,3.899999999998727,2.3916671752924845,0.8166656494144257,4.0,18.875,6.645833333333333,718.1291666666666,0.0,53.083333333333336,3.463020833333333,0.0735,11.58,4.379166666666666,77.20833333333333,0
2020-01-21,2.2616666666666667,3.1169270833333336,7.066145325700442,7.277344765265783,11.75,19.95833333333333,9.880208333333334,716.9125,0.0,74.33333333333333,2.7697916666666664,0.01675,10.64,1.625,66.20833333333333,0
2020-01-22,2.834583333333333,11.411329142252605,17.25,32.911458333333336,13.166666666666666,62.708333333333336,27.229166666666668,713.9458333333333,0.0,71.125,4.7171875000000005,0.0450833333333333,13.982083333333334,1.968382771809896,187.29166666666663,0
2020-01-23,2.6945833333333336,6.6625000000000005,12.9,25.6625,19.625,63.5,20.3125,713.9,0.0,53.91666666666666,6.6375,0.15425,17.164166666666667,1.860807704925537,151.45833333333334,0
