date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,Class
2020-01-01,0.4820833333333333,0.5166646321614583,4.2,9.7,27.0,39.208333333333336,27.84114583333333,712.8874999999999,0.02875,86.25,17.683333333333334,0.0179166666666666,13.332083333333337,6.341666666666666,212.0,0
2020-01-02,0.5779947916666667,0.5915384769439697,4.2,9.7,27.0,35.875,14.291666666666666,706.2916666666666,0.0004166666666666,61.25,15.8375,0.095375,18.182916666666667,7.325,205.29166666666663,0
2020-01-03,0.4408333333333333,0.5041341145833333,4.2,9.7,27.0,42.0,8.5625,713.3458333333333,0.0,34.833333333333336,12.870833333333332,0.1292916666666666,18.64125,12.142708333333331,311.6875,0
2020-01-04,0.4079166666666666,0.5,4.2,9.7,27.0,47.125,18.604166666666668,722.35,0.0,39.875,15.870833333333332,0.1223333333333333,15.585416666666667,4.641666666666667,170.70833333333334,0
2020-01-05,0.8983333333333333,0.5,4.2,9.7,27.0,75.58333333333333,29.8125,720.7916666666666,0.0,41.708333333333336,17.404166666666665,0.1228333333333333,16.764583333333334,4.795833333333333,188.54166666666663,0
2020-01-06,1.28,0.5114583333333333,4.2,9.7,27.0,101.79166666666669,25.5,716.2083333333334,0.0,36.5,17.670833333333334,0.1210416666666666,19.390416666666667,5.125,163.875,0
2020-01-07,0.435,0.5,4.2,9.7,27.0,48.833333333333336,14.354166666666666,721.7375000000001,0.0,34.166666666666664,15.150520833333331,0.11925,17.131249999999998,8.333333333333334,95.70833333333331,0
2020-01-08,0.6608333333333333,0.5123697916666666,4.2,9.7,27.0,50.958333333333336,18.729166666666668,717.8625000000001,0.0,63.5,16.708333333333332,0.104,16.245,6.641666666666667,92.54166666666669,0
2020-01-09,1.1333333333333333,0.5634112040201823,4.2,9.7,27.0,86.29166666666667,31.4375,712.4499999999999,0.0,68.375,18.69544270833333,0.0849166666666666,18.701666666666664,4.8,160.79166666666666,1
2020-01-10,1.2733333333333332,0.6866556803385416,4.2,9.7,27.0,102.6875,39.41666666666666,708.0875,0.0,67.20833333333333,18.44427083333333,0.08075,19.786666666666665,5.883333333333333,114.20833333333331,1
2020-01-11,0.3445833333333333,0.5119791666666667,4.2,9.7,27.0,56.66666666666666,10.520833333333334,715.5458333333332,0.0,23.58333333333333,14.704166666666666,0.1272916666666666,18.85125,8.475,154.83333333333334,0
2020-01-12,0.5775,0.5,4.2,9.7,27.0,46.083333333333336,20.125,715.8416666666667,0.0,37.91666666666666,14.679166666666667,0.1117916666666666,16.102916666666665,5.083333333333333,109.16666666666669,0
2020-01-13,1.5083333333333335,0.5123697916666666,4.2,9.7,27.0,95.66666666666669,34.8125,715.7041666666668,0.0,54.25,18.1625,0.0714166666666666,18.53833333333333,3.6208333333333336,168.29166666666666,1
2020-01-14,1.8001041666666666,0.5835774739583334,4.2,9.7,27.0,125.97395833333331,41.6875,714.8208333333333,0.0,55.54166666666666,20.88072967529297,0.0984166666666666,20.690416666666668,4.608333333333333,179.41666666666666,1
2020-01-15,1.629140625,0.7748698552449546,4.2,9.7,27.0,119.625,47.2421875,713.8791666666666,0.0,74.45833333333333,20.6083335240682,0.0406666666666666,20.30875,3.858333333333334,168.89583333333334,1
2020-01-16,0.9201171875,0.7002604166511445,4.2,9.7,27.0,52.625,21.037109375,716.0666666666666,0.00125,78.5,20.087052408854166,0.0230416666666666,21.016666666666666,5.658333333333334,123.875,0
2020-01-17,0.8745833333333333,0.7208333333488549,4.2,9.7,34.690104166666664,34.416666666666664,15.489583333333334,716.0458333333332,0.0033333333333333,85.66666666666667,15.623307168483734,0.0222083333333333,19.154166666666665,6.745833333333334,87.125,0
2020-01-18,1.3383333333333332,0.7411458333333334,4.2,9.7,30.976562501396984,49.41666666666666,20.031875,716.9250000000001,0.0014583333333333,78.125,19.82565197944641,0.102375,19.96875,6.6000000000000005,91.83333333333331,0
2020-01-19,0.64625,0.5750000000000001,4.2,9.7,30.999999998603016,21.791666666666668,8.294129638671874,722.125,0.0,60.29166666666666,15.775,0.0357916666666666,14.32375,9.520833333333334,45.04166666666666,0
2020-01-20,0.5287499999999999,0.5,4.2,9.7,31.0,29.375,9.489620359068116,723.970849609375,0.0,49.54166666666666,15.616666666666667,0.0755,12.968333333333334,8.579166666666667,102.625,0
2020-01-21,0.5650000000000001,0.5,4.2,9.7,31.0,24.0,15.21875,720.8166666666666,0.0,78.41666666666667,18.192643229166663,0.01125,11.51,8.029166666666667,113.70833333333331,0
2020-01-22,0.9958333333333332,0.5,4.2,9.7,31.0,60.29166666666666,22.1875,712.9499999999999,0.0,77.375,19.322916666666668,0.035375,14.65375,4.879166666666666,152.83333333333334,0
2020-01-23,1.4216666666666666,0.5122395833333333,4.2,9.7,31.0,86.60416666666667,26.03125,712.8041666666667,0.0,56.79166666666666,19.868751525878903,0.1260833333333333,18.060416666666665,5.6625000000000005,135.79166666666666,0
2020-01-24,0.6570833333333334,8.416918945312501,8.783333333333333,18.679166666666667,31.0,46.25,16.542399088541668,715.8291666666668,0.0,58.5,18.965104166666663,0.12075,17.320416666666667,8.15,113.125,0
2020-01-25,0.9716666666666668,35.38333333333333,35.610416666666666,73.1375,31.0,49.833333333333336,23.260416666666668,714.0124999999999,0.0,78.25,19.49895833333333,0.03,16.554166666666667,4.966666666666667,65.02083333333333,0
