date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,Class
2020-12-01,2.5697916666666667,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,49.75,17.854166666666668,720.1083333333332,0.0,41.583333333333336,13.114583333333334,0.4500833333333333,13.283541666666666,14.6,130.70833333333334,0
2020-12-02,2.46875,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,66.45833333333333,21.0,716.6541666666667,0.0,42.29166666666666,11.104166666666666,0.47225,15.685833333333331,14.6,228.16666666666663,0
2020-12-03,2.34,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,40.458333333333336,9.9453125,723.4625,0.0,31.83333333333333,10.529166666666669,0.4688333333333332,11.09875,14.6,281.1666666666667,0
2020-12-04,2.4879166666666666,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,38.208333333333336,14.286458333333334,723.3541666666666,0.0,37.458333333333336,16.172395833333333,0.4669166666666666,10.78875,14.6,226.0,0
2020-12-05,2.525416666666666,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,47.625,18.729166666666668,722.0875,0.0,47.833333333333336,10.1375,0.4675416666666667,11.48625,14.6,198.54166666666663,0
2020-12-06,2.498333333333333,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,57.333333333333336,19.916666666666668,721.5500000000001,0.0,39.458333333333336,10.25,0.4721249999999999,13.849583333333332,14.6,285.4583333333333,0
2020-12-07,2.7295833333333337,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,60.79166666666666,18.625,723.3000000000001,0.0,30.666666666666668,10.789583333333333,0.47675,16.179583333333333,14.6,226.29166666666663,0
2020-12-08,2.8132291666666664,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,69.70833333333333,26.95833333333333,724.4083333333333,0.0,31.83333333333333,14.541666666666666,0.4788333333333333,16.652916666666666,14.6,217.95833333333331,0
2020-12-09,3.192083333333333,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,91.25,37.60416666666666,721.8249999999999,0.0,31.75,18.021744791666663,0.4787916666666666,18.30375,14.6,212.45833333333331,1
2020-12-10,2.9516666666666667,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,69.08333333333333,34.208333333333336,715.2125,0.0,42.583333333333336,16.552083333333332,0.4769583333333333,19.58,14.6,186.04166666666663,1
2020-12-11,2.8083333333333336,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,66.29166666666667,28.875,712.2229166666666,0.0,47.0,13.898958333333333,0.4777916666666666,21.705,14.6,193.125,0
2020-12-12,2.7175,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,55.79166666666666,31.484375,714.2624999999999,0.0,53.833333333333336,12.5625,0.4801249999999999,21.85833333333333,14.6,179.54166666666666,1
2020-12-13,2.4233333333333333,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,64.91666666666667,18.92708333333333,714.2916666666666,0.0,53.29166666666666,8.691666666666666,0.4824166666666666,22.487916666666667,14.6,199.08333333333331,0
2020-12-14,2.719583333333333,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,93.58333333333331,18.20833333333333,722.4791666666666,0.0,34.958333333333336,10.822916666666666,0.4689166666666666,12.22,14.6,194.70833333333331,0
2020-12-15,2.8529166666666668,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,68.125,19.354166666666668,713.275,0.0,40.458333333333336,13.995833333333332,0.4647916666666666,13.834583333333336,14.6,219.375,0
2020-12-16,2.876666666666667,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,69.375,21.041666666666668,720.1374999999999,0.0,29.25,14.730208333333332,0.471375,14.169166666666667,14.6,230.33333333333331,0
2020-12-17,3.020833333333333,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,76.66666666666667,28.875,722.3583333333332,0.0,38.958333333333336,15.052132161458331,0.4707916666666666,13.163333333333334,14.6,163.16666666666666,0
2020-12-18,3.004583333333333,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,56.583333333333336,25.541666666666668,718.8833333333333,0.0,57.333333333333336,15.991666666666667,0.4743333333333333,16.436666666666667,14.6,177.54166666666666,0
2020-12-19,2.9310416666666668,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,73.20833333333333,22.83333333333333,717.8416666666667,0.0,48.708333333333336,9.516666666666667,0.4785,19.285416666666663,14.6,249.79166666666663,0
2020-12-20,2.982291666666667,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,46.583333333333336,19.416666666666668,720.1,0.0,28.1875,12.748958333333334,0.4787916666666666,18.633541666666662,14.6,201.60416666666663,0
2020-12-21,3.0602083333333336,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,58.91666666666666,36.916666731238365,719.8000000000001,0.0,45.75,16.925,0.4775,17.900000000000002,14.6,186.0,1
2020-12-22,2.7891666666666666,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,49.4375,38.33333326876558,718.4625,0.0,71.41666666666667,11.245833333333332,0.4777916666666666,18.46,14.6,136.91666666666666,1
2020-12-23,2.901666666666667,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,73.875,25.760416666666668,713.1666666666666,0.0,52.91666666666666,8.295833333333333,0.4796249999999999,22.0275,14.6,245.25,0
2020-12-24,2.643333333333333,2.7999999999999994,7.699999999999999,10.599999999999998,12.1,83.95833333333333,14.8125,725.5822916666666,0.0,21.0,11.647916666666667,0.474375,13.584166666666668,14.6,247.08333333333331,0
