date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
2020-01-01,1.983958333333333,5.1187499999999995,8.18125,13.2125,15.604166666666666,34.333333333333336,17.412109375,731.4291666666667,0.029166666666666664,90.6640625,0.5625,0.05241666666666667,13.578333333333333,1.9270833333333333,202.20833333333334
2020-01-02,1.8795833333333334,12.445833333333333,8.554166666666667,20.8875,14.458333333333334,44.958333333333336,11.28125,724.6541666666667,0.0008333333333333334,76.95833333333333,0.9041666666666667,0.15633333333333332,17.087083333333332,1.9958333333333333,201.79166666666666
2020-01-03,1.8533333333333333,9.204166666666667,8.116666666666667,17.1875,24.125,65.625,13.744303385416666,731.3791666666666,0.0,45.625,0.8583343505859374,0.17570833333333333,17.4025,5.091666666666667,260.75
2020-01-04,2.0378125,10.895833333333334,11.508333333333333,22.270833333333332,20.166666666666668,59.625,17.229166666666668,741.1458333333334,0.0,48.041666666666664,0.8958323180675506,0.17920833333333333,14.569583333333334,1.6208333333333333,218.875
2020-01-05,2.0679427083333333,10.613020833333334,12.745833333333332,28.629166666666666,22.25,74.15625,19.221354166666668,739.4083333333333,0.0,50.75,1.1457682291666667,0.17845833333333336,15.07,1.8958333333333333,228.29166666666666
2020-01-06,2.1483333333333334,15.247916666666667,16.712500000000002,32.5875,23.541666666666668,88.75,27.947916666666668,734.5416666666666,0.0,47.708333333333336,4.966666666666667,0.18058333333333332,17.048333333333336,1.7249999999999999,236.95833333333334
2020-01-07,1.8054166666666667,3.6750000000000003,9.9125,13.508333333333333,29.041666666666668,60.625,15.333333333333334,740.3000000000001,0.0,37.666666666666664,2.9557291666666665,0.17433333333333334,17.184583333333332,4.108333333333333,246.0
2020-01-08,1.7014583333333333,7.154166666666666,9.945833333333333,17.027083333333334,21.229166666666668,78.697265625,20.135416666666668,736.3354166666667,0.0,67.70833333333333,5.052864583333333,0.11025,15.619791666666666,1.8875,141.5
2020-01-09,2.147578125,20.458333333333332,14.700000000000001,35.99583333333333,13.166666666666666,84.55208333333333,27.354166666666668,730.85,0.0,76.58333333333333,1.825,0.10683333333333334,17.344166666666666,1.425,167.375
2020-01-10,1.8324999999999998,6.375,9.929166666666667,16.183333333333334,19.041666666666668,68.35416666666667,27.729166666666668,726.1083333333332,0.0,68.875,2.033333333333333,0.12229166666666667,20.085,2.5,186.91666666666666
2020-01-11,1.8254166666666667,2.1333333333333333,6.841666666666666,8.870833333333334,32.208333333333336,50.458333333333336,10.3125,734.15,0.0,24.416666666666668,4.5906323750813804,0.18208333333333335,18.530416666666667,3.6916666666666664,257.125
2020-01-12,1.9870833333333333,6.3625,11.770833333333334,18.0125,21.25,61.458333333333336,18.958333333333332,734.5,0.0,49.25,2.000390625,0.14366666666666666,14.770000000000001,1.5,229.66666666666666
2020-01-13,2.1303645833333333,19.542708333333334,19.076041666666665,37.98802083333333,15.791666666666666,106.57291666666667,36.098958333333336,734.0291666666667,0.0,60.166666666666664,3.78125,0.13079166666666667,17.887083333333333,1.2249999999999999,259.0
2020-01-14,2.2310807291666666,19.315755208333332,22.429166666666664,40.786458333333336,20.083658854166668,119.34375,43.500325520833336,733.0166666666668,0.0,60.75,3.9416666666666664,0.15079166666666668,20.414583333333333,1.6458333333333333,211.25
2020-01-15,1.9736458333333333,14.293750000000001,13.0,27.008333333333336,13.166666666666666,85.68098958333333,38.30859375,731.9708333333333,0.0,72.70833333333333,1.3083333333333333,0.1225,21.41541666666667,1.6041666666666667,167.95833333333334
2020-01-16,1.6804166666666667,4.670833333333333,5.354166666666667,9.950000000000001,14.833333333333334,45.958333333333336,19.614583333333332,734.2708333333334,0.0016666666666666668,74.75,0.8958333333333334,0.09641666666666666,22.374166666666667,2.970833333333333,137.04166666666666
2020-01-17,1.6183333333333332,3.3666666666666667,4.845833333333333,8.120833333333334,15.833333333333334,27.333333333333332,9.458333333333334,734.3958333333334,0.0008333333333333334,85.5,1.0242024739583333,0.05270833333333333,19.93,2.8125,118.25
2020-01-18,1.8277083333333335,8.591666666666667,7.279166666666666,15.7125,15.166666666666666,40.416666666666664,15.666666666666666,735.1583333333333,0.0016666666666666668,78.95833333333333,1.1625161488850912,0.12429166666666668,19.943749999999998,2.066666666666667,171.33333333333334
2020-01-19,1.68875,3.0083333333333333,6.55,9.458333333333334,21.625,34.666666666666664,8.541666666666666,740.7916666666666,0.0008333333333333334,62.291666666666664,3.1520835558573403,0.08433333333333333,15.475833333333334,2.7624999999999997,245.04166666666666
2020-01-20,1.7212500000000002,2.2979166666666666,5.358333333333333,7.545833333333333,31.125,33.708333333333336,8.208333333333334,743.2916666666666,0.0,48.416666666666664,2.881186930338542,0.13591666666666666,13.819166666666668,2.716666666666667,149.33333333333334
2020-01-21,1.7154166666666668,3.920833333333333,6.2625,10.054166666666667,25.791666666666668,39.583333333333336,10.125,739.875,0.0020833333333333333,72.125,0.6791910807291667,0.05358333333333334,12.792499999999999,2.725,157.125
2020-01-22,1.9104166666666667,13.908333333333333,9.683333333333334,23.416666666666668,12.375,55.458333333333336,18.3125,731.5041666666666,0.0016666666666666668,85.375,0.71875,0.06354166666666666,14.44625,2.3541666666666665,264.25
2020-01-23,1.9103889973958335,16.689851888020833,9.608333333333333,38.873697916666664,17.786458333333332,94.3125,27.234375,731.1374999999999,0.0,61.291666666666664,3.2291666666666665,0.181625,17.68625,2.3583333333333334,214.66666666666666
