date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,Class
2020-01-02,-0.10437499999999988,7.3270833333333325,0.3729166666666668,7.674999999999999,-1.1458333333333321,10.625,-6.130859375,-6.774999999999977,-0.0283333333333333,-13.705729166666671,0.3416666666666668,0.1039166666666667,3.508750000000001,0.06874999999999987,-0.4166666666666856,0
2020-01-03,-0.026249999999999885,-3.2416666666666654,-0.4375,-3.6999999999999993,9.666666666666666,20.666666666666664,2.463053385416666,6.724999999999909,-0.0008333333333333,-31.33333333333333,-0.04583231608072935,0.019375000000000003,0.31541666666666757,3.0958333333333337,58.95833333333337,0
2020-01-04,0.18447916666666653,1.6916666666666664,3.3916666666666657,5.083333333333329,-3.958333333333332,-6.0,3.4848632812500018,9.766666666666765,0.0,2.416666666666657,0.03749796748161316,0.003500000000000003,-2.832916666666666,-3.4708333333333337,-41.875,0
2020-01-05,0.030130208333333464,-0.28281250000000036,1.237499999999999,6.358333333333334,2.083333333333332,14.53125,1.9921875,-1.7375000000000682,0.0,2.708333333333343,0.24993591109911628,-0.0007500000000000007,0.5004166666666663,0.27500000000000013,9.416666666666629,0
2020-01-06,0.08039062499999972,4.634895833333335,3.9666666666666703,3.9583333333333357,1.2916666666666679,14.59375,8.7265625,-4.866666666666674,0.0,-3.0416666666666643,3.8208984375,0.002124999999999988,1.9783333333333353,-0.17083333333333317,8.666666666666686,0
2020-01-07,-0.3429166666666661,-11.572916666666668,-6.8000000000000025,-19.079166666666666,5.5,-28.125,-12.614583333333334,5.758333333333439,0.0,-10.041666666666679,-2.0109375000000003,-0.006249999999999978,0.13624999999999687,2.3833333333333333,9.041666666666686,0
2020-01-08,-0.1039583333333336,3.479166666666666,0.033333333333333215,3.5187500000000007,-7.8125,18.072265625,4.802083333333334,-3.964583333333394,0.0,30.04166666666667,2.0971354166666667,-0.06408333333333331,-1.5647916666666664,-2.220833333333333,-104.5,0
2020-01-09,0.4461197916666666,13.304166666666664,4.754166666666666,18.968749999999996,-8.062500000000002,5.854817708333329,7.21875,-5.4854166666666515,0.0,8.875,-3.227864583333333,-0.0034166666666667067,1.7243750000000002,-0.4624999999999999,25.875,0
2020-01-10,-0.3150781249999999,-14.083333333333329,-4.770833333333332,-19.812499999999996,5.875000000000002,-16.197916666666657,0.375,-4.741666666666788,0.0,-7.708333333333329,0.20833333333333326,0.01545833333333331,2.7408333333333346,1.075,19.54166666666663,0
2020-01-11,-0.007083333333333108,-4.241666666666667,-3.0875000000000012,-7.3125,13.166666666666668,-17.895833333333336,-17.416666666666668,8.041666666666742,0.0,-44.45833333333333,2.5572990417480472,0.05979166666666669,-1.5545833333333334,1.1916666666666655,70.20833333333337,0
2020-01-12,0.16166666666666618,4.229166666666666,4.929166666666668,9.141666666666666,-10.958333333333336,11.0,8.645833333333329,0.35000000000002274,0.0,24.833333333333332,-2.5902417500813804,-0.03841666666666668,-3.760416666666668,-2.1916666666666655,-27.45833333333337,0
2020-01-13,0.14328125000000025,13.180208333333333,7.305208333333331,19.97552083333333,-5.458333333333334,45.11458333333335,17.140625000000007,-0.470833333333303,0.0,10.916666666666657,1.780859375,-0.012874999999999998,3.1170833333333334,-0.2749999999999999,29.33333333333337,1
2020-01-14,0.10071614583333321,-0.22695312500000497,3.3531249999999986,2.7984375000000057,4.291992187500002,12.770833333333314,7.4013671875,-1.0124999999999318,0.0,0.5833333333333428,0.16041666666666554,0.01999999999999999,2.5275,0.42083333333333317,-47.75,1
2020-01-15,-0.25743489583333345,-5.022005208333329,-9.429166666666664,-13.778125,-6.916992187500002,-33.66276041666667,-5.191731770833336,-1.0458333333334622,0.0,11.958333333333329,-2.6333333333333324,-0.028291666666666604,1.0008333333333361,-0.04166666666666652,-43.29166666666666,1
2020-01-16,-0.2932291666666662,-9.622916666666665,-7.645833333333333,-17.058333333333337,1.6666666666666679,-39.72265624999999,-18.69401041666667,2.300000000000068,0.0016666666666666,2.0416666666666714,-0.41249999999999976,-0.026083333333333403,0.9587499999999984,1.3666666666666665,-30.916666666666686,0
2020-01-17,-0.06208333333333371,-1.3041666666666667,-0.5083333333333337,-1.8291666666666657,1.0,-18.625000000000007,-10.156249999999995,0.125,-0.0008333333333333,10.75,0.12836914062499993,-0.043708333333333294,-2.4441666666666677,-0.15833333333333321,-18.791666666666657,0
2020-01-18,0.2093750000000001,5.225,2.4333333333333327,7.591666666666667,-0.6666666666666679,13.083333333333329,6.208333333333332,0.7624999999999318,0.0008333333333333,-6.541666666666671,0.13831367492675795,0.0715833333333333,0.013750000000001705,-0.7458333333333331,53.08333333333334,0
2020-01-19,-0.1389583333333333,-5.583333333333334,-0.7291666666666661,-6.254166666666666,6.458333333333334,-5.749999999999993,-7.125,5.633333333333326,-0.0008333333333333,-16.66666666666667,1.989567406972249,-0.039958333333333304,-4.467916666666667,0.6958333333333333,73.70833333333329,0
2020-01-20,0.032500000000000195,-0.7104166666666667,-1.1916666666666664,-1.9125000000000005,9.5,-0.9583333333333286,-0.33333333333333215,2.5,-0.0008333333333333,-13.875,-0.27089662551879856,0.0515833333333333,-1.6566666666666663,-0.04583333333333339,-95.70833333333329,0
2020-01-21,-0.005833333333333357,1.6229166666666663,0.9041666666666668,2.5083333333333337,-5.333333333333332,5.875,1.916666666666666,-3.4166666666666288,0.0020833333333333,23.708333333333343,-2.201995849609375,-0.0823333333333333,-1.0266666666666673,0.008333333333333304,7.791666666666657,0
